# Label: github-10_jvm_4p_saturation_http
# Protocol: HTTP
# Connections: 256
# Concurrency: 256
# Measurement: 10s
method,threads,mean_ops_s,ci95,median_ops_s,stddev,cv_pct,min_ops_s,max_ops_s,p5_ops_s,p95_ops_s,mean_ns_op,latency_p50_ns,latency_p90_ns,latency_p99_ns,latency_p999_ns,latency_max_ns
github-10_jvm_4p_saturation_http,16,324470.30,0,0,0,0,0,0,0,0,0,4810000000,8680000000,9540000000,9650000000,9760000000
