# Protocol: RSocket
# Target: localhost:7000
# Concurrency: 4096
# Connections: 8
# VT/connection: 512
# Warmup: convergence-based
# Measurement: 10 s
# Timestamp: 20260630-082409
# Label: hospital-300_jvm_8p_saturation
method,threads,mean_ops_s,ci95,median_ops_s,stddev,cv_pct,min_ops_s,max_ops_s,p5_ops_s,p95_ops_s,mean_ns_op,latency_p50_ns,latency_p90_ns,latency_p99_ns,latency_p999_ns,latency_max_ns
rsocket-8c-512w,1,1868617.02,0.00,1868617.02,0.00,0.00,1868617.02,1868617.02,1868617.02,1868617.02,535.16,2048915,2206136,3359513,6327847,29964937
