# Label: hospital-300_jvm_8p_10pct_http
# Protocol: HTTP
# Connections: 256
# Concurrency: 256
# Measurement: 10s
method,threads,mean_ops_s,ci95,median_ops_s,stddev,cv_pct,min_ops_s,max_ops_s,p5_ops_s,p95_ops_s,mean_ns_op,latency_p50_ns,latency_p90_ns,latency_p99_ns,latency_p999_ns,latency_max_ns
hospital-300_jvm_8p_10pct_http,16,52596.50,0,0,0,0,0,0,0,0,0,714000,1150000,1750000,7380000,21840000
