# Protocol: RSocket
# Target: localhost:7000
# Concurrency: 4096
# Connections: 8
# VT/connection: 512
# Warmup: convergence-based
# Measurement: 10 s
# Timestamp: 20260630-082643
# Label: github-10_jvm_8p_90pct
method,threads,mean_ops_s,ci95,median_ops_s,stddev,cv_pct,min_ops_s,max_ops_s,p5_ops_s,p95_ops_s,mean_ns_op,latency_p50_ns,latency_p90_ns,latency_p99_ns,latency_p999_ns,latency_max_ns
rsocket-8c-512w-1630992r,1,1234141.05,0.00,1234141.05,0.00,0.00,1234141.05,1234141.05,1234141.05,1234141.05,810.28,2888049,3483913,4867088,9365496,44686630
