# SAPL 4.0 Native Benchmark Results
# Scenario: hospital-5
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 103364.15 throughput/ops/s
# StdDev: 227.19
# CoV: 0.22%
# Forks: 2
# Latency p50 (ns): 8879
# Latency p90 (ns): 10143
# Latency p99 (ns): 16255
# Latency p99.9 (ns): 155263
# Latency max (ns): 6680575
fork,throughput_ops_s
1,103203.50
2,103524.80
