# SAPL 4.0 Native Benchmark Results
# Scenario: rbac
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1383708.50 throughput/ops/s
# StdDev: 497.94
# CoV: 0.04%
# Forks: 2
# Latency p50 (ns): 638
# Latency p90 (ns): 755
# Latency p99 (ns): 1619
# Latency p99.9 (ns): 4151
# Latency max (ns): 3477503
fork,throughput_ops_s
1,1383356.40
2,1384060.60
