# SAPL 4.0 Native Benchmark Results
# Scenario: hospital-50
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1462363.60 throughput/ops/s
# StdDev: 3291.72
# CoV: 0.23%
# Forks: 2
# Latency p50 (ns): 594
# Latency p90 (ns): 977
# Latency p99 (ns): 1622
# Latency p99.9 (ns): 4231
# Latency max (ns): 16482303
fork,throughput_ops_s
1,1460036.00
2,1464691.20
