# SAPL 4.0 Native Benchmark Results
# Scenario: tinytodo-10
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1294511.85 throughput/ops/s
# StdDev: 288.15
# CoV: 0.02%
# Forks: 2
# Latency p50 (ns): 689
# Latency p90 (ns): 813
# Latency p99 (ns): 1703
# Latency p99.9 (ns): 4327
# Latency max (ns): 4640767
fork,throughput_ops_s
1,1294308.10
2,1294715.60
