# SAPL 4.0 Native Benchmark Results
# Scenario: hospital-100
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1280241.05 throughput/ops/s
# StdDev: 2510.16
# CoV: 0.20%
# Forks: 2
# Latency p50 (ns): 634
# Latency p90 (ns): 1158
# Latency p99 (ns): 1851
# Latency p99.9 (ns): 4515
# Latency max (ns): 24936447
fork,throughput_ops_s
1,1282016.00
2,1278466.10
