# SAPL 4.0 Native Benchmark Results
# Scenario: hospital-300
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 950306.25 throughput/ops/s
# StdDev: 7910.90
# CoV: 0.83%
# Forks: 2
# Latency p50 (ns): 806
# Latency p90 (ns): 1596
# Latency p99 (ns): 2463
# Latency p99.9 (ns): 5783
# Latency max (ns): 54099967
fork,throughput_ops_s
1,944712.40
2,955900.10
