# SAPL 4.0 Native Benchmark Results
# Scenario: github-100
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 579528.80 throughput/ops/s
# StdDev: 291.19
# CoV: 0.05%
# Forks: 2
# Latency p50 (ns): 1666
# Latency p90 (ns): 2301
# Latency p99 (ns): 3003
# Latency p99.9 (ns): 6907
# Latency max (ns): 8740863
fork,throughput_ops_s
1,579322.90
2,579734.70
