# SAPL 4.0 Native Benchmark Results
# Scenario: baseline
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 9890765.40 throughput/ops/s
# StdDev: 10538.72
# CoV: 0.11%
# Forks: 2
# Latency p50 (ns): 100
# Latency p90 (ns): 103
# Latency p99 (ns): 186
# Latency p99.9 (ns): 1111
# Latency max (ns): 6500351
fork,throughput_ops_s
1,9883313.40
2,9898217.40
