# SAPL 4.0 Native Benchmark Results
# Scenario: hospital-300
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 10892.25 throughput/ops/s
# StdDev: 4.74
# CoV: 0.04%
# Forks: 2
# Latency p50 (ns): 57631
# Latency p90 (ns): 189567
# Latency p99 (ns): 308991
# Latency p99.9 (ns): 347391
# Latency max (ns): 47415295
fork,throughput_ops_s
1,10895.60
2,10888.90
