# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 333065.85 throughput/req/s
# StdDev: 5581.11
# CoV: 1.68%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9760000000
# Latency p99 (ns): 9780000000
fork,throughput_req_s
1,329119.41
2,337012.29
