# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 321299.41 throughput/req/s
# StdDev: 1805.10
# CoV: 0.56%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9760000000
# Latency p99 (ns): 9760000000
fork,throughput_req_s
1,320023.01
2,322575.81
