# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 8
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 514502.93 throughput/req/s
# StdDev: 760.38
# CoV: 0.15%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9530000000
# Latency p99 (ns): 9540000000
fork,throughput_req_s
1,515040.60
2,513965.26
