# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 8
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 557840.23 throughput/req/s
# StdDev: 3652.87
# CoV: 0.65%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9550000000
# Latency p99 (ns): 9570000000
fork,throughput_req_s
1,555257.26
2,560423.20
