# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-300
# Cores: 8
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 493101.51 throughput/req/s
# StdDev: 138.32
# CoV: 0.03%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9550000000
# Latency p99 (ns): 9560000000
fork,throughput_req_s
1,493003.70
2,493199.31
