# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-100
# Cores: 4
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 316791.79 throughput/req/s
# StdDev: 2033.82
# CoV: 0.64%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9770000000
# Latency p99 (ns): 9800000000
fork,throughput_req_s
1,315353.67
2,318229.92
