# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-300
# Cores: 8
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 533459.41 throughput/req/s
# StdDev: 6948.27
# CoV: 1.30%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9580000000
# Latency p99 (ns): 9620000000
fork,throughput_req_s
1,528546.24
2,538372.58
