# SAPL 4.0 Server RSocket Benchmark
# Scenario: rbac
# Cores: 1
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 155582.83 throughput/req/s
# StdDev: 2373.00
# CoV: 1.53%
# Forks: 2
# Latency p50 (ns): 81752467
# Latency p90 (ns): 193066424
# Latency p99 (ns): 393307203
# Latency p99.9 (ns): 671747351
# Latency max (ns): 712779616
fork,throughput_req_s
1,153904.87
2,157260.80
