# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-300
# Cores: 4
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 499591.39 throughput/req/s
# StdDev: 2446.28
# CoV: 0.49%
# Forks: 2
# Latency p50 (ns): 26833832
# Latency p90 (ns): 56204276
# Latency p99 (ns): 121808089
# Latency p99.9 (ns): 160477911
# Latency max (ns): 190142154
fork,throughput_req_s
1,497861.61
2,501321.17
