# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-100
# Cores: 4
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 514015.21 throughput/req/s
# StdDev: 8444.01
# CoV: 1.64%
# Forks: 2
# Latency p50 (ns): 26236992
# Latency p90 (ns): 54436653
# Latency p99 (ns): 98257744
# Latency p99.9 (ns): 125452246
# Latency max (ns): 148838941
fork,throughput_req_s
1,508044.39
2,519986.03
