# SAPL 4.0 Server RSocket Benchmark
# Scenario: rbac
# Cores: 1
# Connections: 32
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 157629.97 throughput/req/s
# StdDev: 3688.37
# CoV: 2.34%
# Forks: 2
# Latency p50 (ns): 41424321
# Latency p90 (ns): 92635777
# Latency p99 (ns): 181443340
# Latency p99.9 (ns): 246535540
# Latency max (ns): 307459790
fork,throughput_req_s
1,155021.90
2,160238.04
