# SAPL 4.0 Server RSocket Benchmark
# Scenario: baseline
# Cores: 8
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1223738.48 throughput/req/s
# StdDev: 11416.39
# CoV: 0.93%
# Forks: 2
# Latency p50 (ns): 12239067
# Latency p90 (ns): 20628979
# Latency p99 (ns): 48592824
# Latency p99.9 (ns): 71161375
# Latency max (ns): 126924999
fork,throughput_req_s
1,1231811.09
2,1215665.87
