# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-1
# Cores: 4
# Connections: 32
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 541222.72 throughput/req/s
# StdDev: 5615.45
# CoV: 1.04%
# Forks: 2
# Latency p50 (ns): 12980933
# Latency p90 (ns): 26119430
# Latency p99 (ns): 48166999
# Latency p99.9 (ns): 60811049
# Latency max (ns): 78953612
fork,throughput_req_s
1,545193.45
2,537252.00
