# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-100
# Cores: 4
# Connections: 32
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 527916.60 throughput/req/s
# StdDev: 16960.36
# CoV: 3.21%
# Forks: 2
# Latency p50 (ns): 12970471
# Latency p90 (ns): 24682482
# Latency p99 (ns): 55357584
# Latency p99.9 (ns): 75487743
# Latency max (ns): 92385400
fork,throughput_req_s
1,515923.82
2,539909.39
