# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 161884.60 throughput/req/s
# StdDev: 710.52
# CoV: 0.44%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9860000000
# Latency p99 (ns): 9890000000
fork,throughput_req_s
1,161382.18
2,162387.01
