# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 128
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 161600.91 throughput/req/s
# StdDev: 164.67
# CoV: 0.10%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9850000000
# Latency p99 (ns): 9880000000
fork,throughput_req_s
1,161717.35
2,161484.47
