# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 1
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 41982.33 throughput/req/s
# StdDev: 124.27
# CoV: 0.30%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9950000000
# Latency p99 (ns): 9960000000
fork,throughput_req_s
1,41894.46
2,42070.20
