# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 162401.66 throughput/req/s
# StdDev: 739.30
# CoV: 0.46%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9880000000
# Latency p99 (ns): 9890000000
fork,throughput_req_s
1,162924.42
2,161878.89
