# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-100
# Cores: 8
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 251293.19 throughput/req/s
# StdDev: 418.18
# CoV: 0.17%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9800000000
# Latency p99 (ns): 9810000000
fork,throughput_req_s
1,251588.89
2,250997.49
