# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-1
# Cores: 8
# Connections: 128
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 233430.64 throughput/req/s
# StdDev: 3796.87
# CoV: 1.63%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9820000000
# Latency p99 (ns): 9840000000
fork,throughput_req_s
1,236115.43
2,230745.84
