# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 8
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 272716.80 throughput/req/s
# StdDev: 394.75
# CoV: 0.14%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9790000000
# Latency p99 (ns): 9800000000
fork,throughput_req_s
1,272437.67
2,272995.93
