# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 1
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 44383.68 throughput/req/s
# StdDev: 210.75
# CoV: 0.47%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9950000000
# Latency p99 (ns): 9960000000
fork,throughput_req_s
1,44532.70
2,44234.65
