# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 1
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 44856.64 throughput/req/s
# StdDev: 158.31
# CoV: 0.35%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9950000000
# Latency p99 (ns): 9970000000
fork,throughput_req_s
1,44744.70
2,44968.58
