# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 8
# Connections: 128
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 245129.27 throughput/req/s
# StdDev: 2960.20
# CoV: 1.21%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9800000000
# Latency p99 (ns): 9820000000
fork,throughput_req_s
1,243036.09
2,247222.45
