# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 1
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 41225.12 throughput/req/s
# StdDev: 301.54
# CoV: 0.73%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9940000000
# Latency p99 (ns): 9980000000
fork,throughput_req_s
1,41438.34
2,41011.90
