# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 8
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 308430.43 throughput/req/s
# StdDev: 3537.12
# CoV: 1.15%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9730000000
# Latency p99 (ns): 9740000000
fork,throughput_req_s
1,305929.31
2,310931.56
