# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-100
# Cores: 4
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 155060.32 throughput/req/s
# StdDev: 1179.60
# CoV: 0.76%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9850000000
# Latency p99 (ns): 9870000000
fork,throughput_req_s
1,154226.22
2,155894.42
