# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-300
# Cores: 4
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 151889.09 throughput/req/s
# StdDev: 1999.57
# CoV: 1.32%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9880000000
# Latency p99 (ns): 9880000000
fork,throughput_req_s
1,150475.18
2,153303.00
