# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 172493.32 throughput/req/s
# StdDev: 128.92
# CoV: 0.07%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9840000000
# Latency p99 (ns): 9850000000
fork,throughput_req_s
1,172584.48
2,172402.16
