# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 161916.23 throughput/req/s
# StdDev: 310.24
# CoV: 0.19%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9830000000
# Latency p99 (ns): 9890000000
fork,throughput_req_s
1,162135.61
2,161696.86
