# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 173016.75 throughput/req/s
# StdDev: 758.36
# CoV: 0.44%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9870000000
# Latency p99 (ns): 9880000000
fork,throughput_req_s
1,173552.99
2,172480.51
