# SAPL 4.0 Native Benchmark Results
# Scenario: hospital-5
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1661290.25 throughput/ops/s
# StdDev: 1700.66
# CoV: 0.10%
# Forks: 2
# Latency p50 (ns): 521
# Latency p90 (ns): 747
# Latency p99 (ns): 1433
# Latency p99.9 (ns): 3199
# Latency max (ns): 5955583
fork,throughput_ops_s
1,1662492.80
2,1660087.70
