# SAPL 4.0 Native Benchmark Results
# Scenario: baseline
# Method: decideOnceBlocking
# Threads: 1
# Runtime: native
# Warmup: 1 x 3s
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 9898007.10 throughput/ops/s
# StdDev: 4335.55
# CoV: 0.04%
# Forks: 2
# Latency p50 (ns): 100
# Latency p90 (ns): 103
# Latency p99 (ns): 186
# Latency p99.9 (ns): 1115
# Latency max (ns): 4087807
fork,throughput_ops_s
1,9894941.40
2,9901072.80
