num_entities,unstructured_bytes,"cedar mean_dur_micros","cedar median_dur_micros","cedar p90_dur_micros","cedar p99_dur_micros","cedar % allows","cedar % denies","cedar mean_num_errors","cedar mean_context_attrs","cedaropt mean_dur_micros","cedaropt median_dur_micros","cedaropt p90_dur_micros","cedaropt p99_dur_micros","cedaropt % allows","cedaropt % denies","cedaropt mean_num_errors","cedaropt mean_context_attrs","rego mean_dur_micros","rego median_dur_micros","rego p90_dur_micros","rego p99_dur_micros","rego % allows","rego % denies","rego mean_num_errors","rego mean_context_attrs","openfga mean_dur_micros","openfga median_dur_micros","openfga p90_dur_micros","openfga p99_dur_micros","openfga % allows","openfga % denies","openfga mean_num_errors","openfga mean_context_attrs","sapl mean_dur_micros","sapl median_dur_micros","sapl p90_dur_micros","sapl p99_dur_micros","sapl % allows","sapl % denies","sapl mean_num_errors","sapl mean_context_attrs",mean_parents_of_Action,mean_parents_of_Document,mean_parents_of_Folder,mean_parents_of_Group,mean_parents_of_User,mean_parents_of_View,openfga mean_tuples
5,8192,3.130513070000023,2.980529197090758,3.5100606174421034,5.314104318428394,0.15238000000000085,0.84762,0,0,5.10910372000002,4.947400796478537,5.826727657535479,8.31729563979981,0.15238000000000085,0.84762,0,0,33.264039409999995,26.88011682302294,38.55441424518254,197.98253121177913,0.15238000000000085,0.84762,0,0,55.218879999999935,44.12649317636434,94.57204188441084,170.49774154013693,0.15238000000000085,0.84762,0,0,0.3098431400000005,0.24785809698049027,0.4636760934755258,1.2003613928869508,0.15238000000000085,0.84762,0,0,0,0.8240000000000005,0.5959999999999989,0,0.23299999999999998,0.11650000000000005,12.405000000000014
10,8192,3.165172740000017,3.0221380966760445,3.9235241830930008,5.229912897538516,0.16361000000000014,0.8363900000000034,0,0,5.6199638199999695,5.383782061524582,6.800025738906252,9.557041339443698,0.16361000000000014,0.8363900000000034,0,0,48.02258017000017,40.41261234937019,55.56167231790301,224.16758773967823,0.16361000000000014,0.8363900000000034,0,0,63.55080000000001,46.792704750326905,112.77714107938738,209.9726966198031,0.16361000000000014,0.8363900000000034,0,0,0.30362752999999476,0.26107196515078324,1.0947095552135426,0.850436880280645,0.16361000000000014,0.8363900000000034,0,0,0,2.191000000000001,1.4760000000000002,0,0.49350000000000066,0.24674999999999897,47.36999999999998
15,8192,3.222092619999991,3.0854242747752054,4.290694108805709,5.450859147370732,0.1705500000000012,0.8294500000000062,0,0,6.3549076699999985,5.989818521660286,8.622037381139707,12.624541694669954,0.1705500000000012,0.8294500000000062,0,0,68.68293853000138,59.54260378324691,80.4394762754698,254.59238132172504,0.1705500000000012,0.8294500000000062,0,0,72.4741300000005,49.18101098899595,132.00791354121392,262.0132919037287,0.1705500000000012,0.8294500000000062,0,0,0.3495785499999979,0.28265929829237063,0.6235572023187512,1.5906188866442177,0.1705500000000012,0.8294500000000062,0,0,0,4.082,2.5880000000000023,0,0.7599999999999993,0.3799999999999996,103.62000000000002
20,8192,3.2582562499999765,3.130096032288001,4.3194513375082755,5.502933038626518,0.17451000000000255,0.82549,0,0,7.259961959999925,6.62458844191069,10.139016074033092,16.09468780921368,0.17451000000000255,0.82549,0,0,92.31727061999985,81.10446009759686,108.42759863913857,305.9177753185199,0.17451000000000255,0.82549,0,0,82.61584000000195,54.8362474094956,155.33108625375706,322.8644718772047,0.17451000000000255,0.82549,0,0,0.35479581999999416,0.30203468182001303,0.7614252669288805,1.5519357044797428,0.17451000000000255,0.82549,0,0,0,6.290499999999988,3.705000000000003,0,0.9839999999999999,0.4920000000000007,177.10500000000002
30,8192,3.356943579999998,3.22546787008923,4.087550042529304,5.916443519430868,0.2118799999999999,0.788119999999999,0,0,10.382145519999876,8.999903920428741,17.117420217764042,28.362534119984474,0.2118799999999999,0.788119999999999,0,0,153.42756522000022,137.04469766819227,177.94056779058482,451.3584493302818,0.2118799999999999,0.788119999999999,0,0,115.72318000000011,87.91915261911662,233.5282144579004,568.1900323979987,0.2118799999999999,0.788119999999999,0,0,0.37171240000000105,0.3101022267833014,0.6856773981959386,1.5978046626066913,0.2118799999999999,0.788119999999999,0,0,0,13.952833333333306,7.313333333333325,0,1.4896666666666631,0.7448333333333315,395.53999999999996
40,8192,3.485670180000035,3.337203826240147,4.431267422662272,6.160752604996639,0.24236000000000016,0.75764,0,0,15.42629286,13.048323606756785,27.705800067572333,46.330519070169885,0.24236000000000016,0.75764,0,0,230.86687057999924,206.11108073412368,263.7103125434594,633.0949428986651,0.24236000000000016,0.75764,0,0,166.56304000000205,105.83462433319728,372.0991879232522,983.4555629546796,0.24236000000000016,0.75764,0,0,0.4390774999999983,0.35642832269006797,0.8263870227527123,1.9924289660461676,0.24236000000000016,0.75764,0,0,0,24.78874999999998,11.861124999999989,0,2.005249999999997,1.0026249999999945,697.8100000000003
50,8192,3.5872763899999973,3.4394104908557153,5.170907703055457,6.756792538005015,0.29207999999999684,0.7079200000000001,0,0,24.336960299999447,20.742601541430897,46.32212021266188,75.57648383919087,0.29207999999999684,0.7079200000000001,0,0,326.17918649999984,294.81082033477884,370.98370305456416,840.9449092975805,0.29207999999999684,0.7079200000000001,0,0,259.5147300000024,134.21805297814075,643.9381229204527,1712.4469687436265,0.29207999999999684,0.7079200000000001,0,0,0.43595176999999896,0.35541341505173385,1.41875903257827,2.00373327266355,0.29207999999999684,0.7079200000000001,0,0,0,42.484499999999976,19.290499999999962,0,2.505799999999993,1.252900000000006,1087.445
