# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 8
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 616548.60 throughput/req/s
# StdDev: 3852.98
# CoV: 0.62%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9560000000
# Latency p99 (ns): 9610000000
fork,throughput_req_s
1,613824.14
2,619273.07
