# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 1
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 100287.18 throughput/req/s
# StdDev: 154.57
# CoV: 0.15%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9890000000
# Latency p99 (ns): 9900000000
fork,throughput_req_s
1,100177.88
2,100396.47
