# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 1
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 100695.20 throughput/req/s
# StdDev: 861.14
# CoV: 0.86%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9900000000
# Latency p99 (ns): 9930000000
fork,throughput_req_s
1,100086.29
2,101304.12
