# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-300
# Cores: 4
# Connections: 128
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 314279.70 throughput/req/s
# StdDev: 2398.39
# CoV: 0.76%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9760000000
# Latency p99 (ns): 9790000000
fork,throughput_req_s
1,315975.62
2,312583.78
