# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 128
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 341751.94 throughput/req/s
# StdDev: 2717.36
# CoV: 0.80%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9720000000
# Latency p99 (ns): 9770000000
fork,throughput_req_s
1,339830.48
2,343673.41
