# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 339946.17 throughput/req/s
# StdDev: 2273.67
# CoV: 0.67%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9720000000
# Latency p99 (ns): 9760000000
fork,throughput_req_s
1,338338.44
2,341553.89
