# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 331157.87 throughput/req/s
# StdDev: 1057.97
# CoV: 0.32%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9730000000
# Latency p99 (ns): 9740000000
fork,throughput_req_s
1,330409.77
2,331905.97
