# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 322162.87 throughput/req/s
# StdDev: 585.57
# CoV: 0.18%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9740000000
# Latency p99 (ns): 9750000000
fork,throughput_req_s
1,322576.93
2,321748.81
