# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 4
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 329869.64 throughput/req/s
# StdDev: 4698.68
# CoV: 1.42%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9740000000
# Latency p99 (ns): 9760000000
fork,throughput_req_s
1,326547.17
2,333192.10
