# SAPL 4.0 Server HTTP Benchmark
# Scenario: baseline
# Cores: 1
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 101835.45 throughput/req/s
# StdDev: 238.87
# CoV: 0.23%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9920000000
# Latency p99 (ns): 9950000000
fork,throughput_req_s
1,102004.35
2,101666.54
