# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-1
# Cores: 4
# Connections: 128
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 322859.01 throughput/req/s
# StdDev: 1668.48
# CoV: 0.52%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9750000000
# Latency p99 (ns): 9770000000
fork,throughput_req_s
1,321679.22
2,324038.80
