# SAPL 4.0 Server HTTP Benchmark
# Scenario: rbac
# Cores: 1
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 96658.46 throughput/req/s
# StdDev: 468.73
# CoV: 0.48%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9900000000
# Latency p99 (ns): 9930000000
fork,throughput_req_s
1,96989.90
2,96327.02
