# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-300
# Cores: 4
# Connections: 64
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 311528.02 throughput/req/s
# StdDev: 2745.12
# CoV: 0.88%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9770000000
# Latency p99 (ns): 9800000000
fork,throughput_req_s
1,309586.93
2,313469.11
