# SAPL 4.0 Server HTTP Benchmark
# Scenario: hospital-1
# Cores: 8
# Connections: 32
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 273835.39 throughput/req/s
# StdDev: 2928.57
# CoV: 1.07%
# Forks: 2
# Latency p50 (ns): 0
# Latency p90 (ns): 9760000000
# Latency p99 (ns): 9770000000
fork,throughput_req_s
1,271764.58
2,275906.20
