# SAPL 4.0 Server RSocket Benchmark
# Scenario: baseline
# Cores: 4
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 1735885.69 throughput/req/s
# StdDev: 18918.54
# CoV: 1.09%
# Forks: 2
# Latency p50 (ns): 8770206
# Latency p90 (ns): 14342646
# Latency p99 (ns): 22213418
# Latency p99.9 (ns): 35278757
# Latency max (ns): 104075718
fork,throughput_req_s
1,1749263.12
2,1722508.26
