# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-100
# Cores: 8
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 2255899.63 throughput/req/s
# StdDev: 9123.75
# CoV: 0.40%
# Forks: 2
# Latency p50 (ns): 6706765
# Latency p90 (ns): 12775816
# Latency p99 (ns): 16917187
# Latency p99.9 (ns): 27611956
# Latency max (ns): 111725149
fork,throughput_req_s
1,2249448.17
2,2262351.10
