# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-300
# Cores: 8
# Connections: 32
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 2285471.87 throughput/req/s
# StdDev: 72018.27
# CoV: 3.15%
# Forks: 2
# Latency p50 (ns): 3367679
# Latency p90 (ns): 5123579
# Latency p99 (ns): 8465742
# Latency p99.9 (ns): 18098826
# Latency max (ns): 71240273
fork,throughput_req_s
1,2234547.26
2,2336396.47
